sample_id,file_name,document_id,sheet_raw,source_corpus,acquisition_session_id,dpi,class_label,scanner_brand,scanner_model,physical_device_id,device_uid,image_format,color_mode,tampered_label,is_tampered,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
SMP_0838,s5_42.tif,DOC_042,42,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9713371728735632,0.1104595311661404,-4.285614034905286,18.11477540845556,0.8159351529804789,0.0815200805664062
SMP_0839,s5_43.tif,DOC_043,43,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9874958632232697,0.0558714288013803,-5.318863509958833,29.833816127182743,0.6437002259624176,0.0739974975585937
SMP_0840,s5_44.tif,DOC_044,44,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9782061945516192,0.0797334136719693,-4.374511760117217,20.644436554013986,0.8997293746298426,0.1220855712890625
SMP_0841,s5_45.tif,DOC_045,45,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9845189050978213,0.0645817914785269,-5.472208288306438,35.396196189485735,0.7429092913583657,0.0847549438476562
SMP_0842,s5_46.tif,DOC_046,46,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9807018966707556,0.073492596217434,-4.699447525235247,24.08265791577289,0.8927800150767964,0.1118240356445312
SMP_0843,s5_47.tif,DOC_047,47,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.983513666362734,0.0520401494396922,-5.331043591721477,38.17600443104927,1.2832061271201238,0.0539970397949218
SMP_0844,s5_48.tif,DOC_048,48,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9882650135837568,0.0430135935078939,-6.786219160236075,63.9178223468136,1.0530109004152943,0.0321731567382812
SMP_0845,s5_49.tif,DOC_049,49,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9898844738383664,0.0602941682229408,-7.754938558796093,67.84610916866879,0.4784691778075164,0.0502777099609375
SMP_0846,s5_5.tif,DOC_005,5,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9897766669001876,0.0541810817374297,-7.131045982172529,58.929640532677546,0.5603951091581402,0.0509986877441406
SMP_0847,s5_50.tif,DOC_050,50,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9831218745510468,0.0871102208528347,-6.253222604879206,41.07340281218121,0.618177836482133,0.0579872131347656
SMP_0848,s5_51.tif,DOC_051,51,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9833555711759908,0.0665894023125296,-4.965815613961837,27.37913836297164,0.7894885312313558,0.0937461853027343
SMP_0849,s5_52.tif,DOC_052,52,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.934342081550386,0.1348815568610106,-1.685617969576558,1.1622894030104869,1.2803298227034003,0.0438079833984375
SMP_0850,s5_53.tif,DOC_053,53,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9802388780923944,0.084841168078327,-5.02412000534944,26.393700736666126,0.7055905134415422,0.0735893249511718
SMP_0851,s5_54.tif,DOC_054,54,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.988355781603198,0.0640940044842661,-6.968466922464706,53.43770311639196,0.5267649512326278,0.0471343994140625
SMP_0852,s5_55.tif,DOC_055,55,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9717425729914136,0.0739342024745741,-2.8617481087995453,8.454807068280624,1.2339648459871575,0.0936012268066406
SMP_0853,s5_56.tif,DOC_056,56,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9629799873878696,0.0974132564192738,-3.9336042075633846,19.235185315525385,1.4633573488188574,0.1106643676757812
SMP_0854,s5_57.tif,DOC_057,57,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9826143316816768,0.0709122522504072,-4.637138029112823,22.21889562704748,0.7302338658814079,0.0944938659667968
SMP_0855,s5_58.tif,DOC_058,58,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9882553724459974,0.0541076442357991,-5.783074506482999,38.261772684765766,0.6224776279163325,0.0661544799804687
SMP_0856,s5_59.tif,DOC_059,59,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9694396684904684,0.1047008061933548,-4.126156795021517,18.29747375078212,1.014794627362397,0.1169929504394531
SMP_0857,s5_6.tif,DOC_006,6,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.993600676652352,0.0419058719761605,-8.478239805324202,81.16536247716634,0.3885746448485647,0.0348167419433593
SMP_0858,s5_60.tif,DOC_060,60,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9870723497456676,0.065464428449432,-5.824298389595973,35.15821323962664,0.5385178028574119,0.06787109375
SMP_0859,s5_61.tif,DOC_061,61,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9891778736382966,0.0538460392591031,-6.5257145667505485,50.538659286520016,0.5779701506681486,0.0613288879394531
SMP_0860,s5_62.tif,DOC_062,62,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.979060902119586,0.0855557892032078,-4.616347934154109,21.447956874524973,0.7747326330561366,0.1037101745605468
SMP_0861,s5_63.tif,DOC_063,63,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9714899814509852,0.0947199714414414,-4.210682225175432,17.883898822170575,1.6215696878035597,0.1198463439941406
SMP_0862,s5_64.tif,DOC_064,64,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9672585610438486,0.1206068992012117,-4.1778213269323095,16.836914438947037,1.167480659128298,0.0869102478027343
SMP_0863,s5_65.tif,DOC_065,65,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9683732916125328,0.110951187808456,-4.110175150260038,17.157021339925787,1.0059508235657466,0.11798095703125
SMP_0864,s5_66.tif,DOC_066,66,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9664301555046144,0.1242997196369076,-3.971362368848932,14.97304702081536,0.8430037500649082,0.0782852172851562
SMP_0865,s5_67.tif,DOC_067,67,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9017972621352142,0.1371959239211781,-1.2892148467328228,1.6527693723814083,2.484513219072347,0.0519905090332031
SMP_0866,s5_68.tif,DOC_068,68,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9796094457044376,0.0986059606401253,-5.901578986188529,37.12672069863547,0.6501257629159818,0.0786705017089843
SMP_0867,s5_69.tif,DOC_069,69,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9874593181300726,0.0600682803503361,-6.0659896248173695,40.922197176787,0.628467644856063,0.0725173950195312
SMP_0868,s5_7.tif,DOC_007,7,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9883553556405174,0.0557495675143445,-5.558667664695647,32.29106756260552,0.5540207031504849,0.06353759765625
SMP_0869,s5_70.tif,DOC_070,70,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9578104855676508,0.1021829177933942,-2.767722550663445,7.730840672501895,1.623612861863824,0.2232856750488281
SMP_0870,s5_71.tif,DOC_071,71,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9898137552731678,0.04769513160022,-5.608435366425536,35.281064739390935,0.5596998591300959,0.0618553161621093
SMP_0871,s5_72.tif,DOC_072,72,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9778879793437972,0.0840016341612525,-4.479785066435911,21.56914933747976,0.8548043131345885,0.11083984375
SMP_0872,s5_73.tif,DOC_073,73,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.970133160823945,0.1035763797073349,-4.078058353883076,16.91625210480106,1.0670985019647554,0.1459808349609375
SMP_0873,s5_74.tif,DOC_074,74,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.987773855969249,0.0639041892181711,-7.31342773332357,63.37728953648741,0.6053856343668269,0.0448074340820312
SMP_0874,s5_75.tif,DOC_075,75,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.989003064364794,0.0620976237933165,-7.826577344606009,70.18667267675832,0.5040205356582059,0.0443763732910156
SMP_0875,s5_76.tif,DOC_076,76,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9716444943566472,0.0859699909504842,-3.5719848047127245,13.188666870276514,1.2327559102182784,0.1329002380371093
SMP_0876,s5_77.tif,DOC_077,77,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9753692258910096,0.0746220547414421,-4.188907636646505,20.11243183528272,1.224753350810698,0.092041015625
SMP_0877,s5_78.tif,DOC_078,78,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.98415262279993,0.0650694809106784,-5.528818582046979,35.71673113475395,0.778288292566725,0.0805702209472656
SMP_0878,s5_79.tif,DOC_079,79,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9839164952643408,0.0659261320457774,-5.503150025118152,35.15856594612889,0.9207570700198764,0.0874595642089843
SMP_0879,s5_8.tif,DOC_008,8,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.985872103681086,0.065133996666743,-6.018224651081433,41.05706957402057,0.7130014239667368,0.07708740234375
SMP_0880,s5_80.tif,DOC_080,80,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9770095948551598,0.0790518634433287,-4.1147495160098,18.24293664388553,0.9908097106447604,0.133453369140625
SMP_0881,s5_81.tif,DOC_081,81,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.986952438267087,0.0744121531421031,-7.030947768184192,53.79672019579209,0.49946035214951,0.0521278381347656
SMP_0882,s5_82.tif,DOC_082,82,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9799258413089444,0.0751337474431974,-4.400116951925456,20.45831245557784,0.874422741433287,0.1162300109863281
SMP_0883,s5_83.tif,DOC_083,83,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.989791340567481,0.0522710674121283,-7.636207259053183,68.82005746743796,0.7370979354855465,0.0391426086425781
SMP_0884,s5_84.tif,DOC_084,84,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9811960408133544,0.0896063874737211,-6.02017183362076,39.87659331095216,0.6578870201812017,0.0714073181152343
SMP_0885,s5_85.tif,DOC_085,85,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9814596124139486,0.0833798887267576,-5.154445094378498,27.41799973729395,0.6712037489958377,0.0855979919433593
SMP_0886,s5_86.tif,DOC_086,86,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9833923940083382,0.0718192377717231,-5.212395728490737,29.561197124697948,0.7084480360522182,0.0890960693359375
SMP_0887,s5_87.tif,DOC_087,87,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9814696453895788,0.0764651310821564,-4.952318169655533,26.324194163297527,0.7533687388996604,0.0767250061035156
SMP_0888,s5_88.tif,DOC_088,88,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9748955074177718,0.0802153074246995,-3.6139698853267737,13.28874448763695,1.041524525056379,0.1317634582519531
SMP_0889,s5_89.tif,DOC_089,89,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9825972230493976,0.0677293764408954,-5.487899043475683,34.64553461011793,0.9511475795788512,0.0738983154296875
SMP_0890,s5_9.tif,DOC_009,9,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.976768348709262,0.0852205432141726,-4.73729856000026,25.000541907039544,1.0169607856739014,0.1295433044433593
SMP_0891,s5_90.tif,DOC_090,90,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9810371233914812,0.0845854032902402,-5.261684079530119,29.205386256184504,0.6936030129937837,0.0900230407714843
SMP_0892,s5_91.tif,DOC_091,91,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9846329162855588,0.0726192032534878,-5.540879808765031,32.54886086764762,0.6094152456063674,0.07696533203125
SMP_0893,s5_92.tif,DOC_092,92,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9832829497864432,0.0736343001379701,-5.290230366298721,30.84940816166672,0.6745469565198932,0.0835456848144531
SMP_0894,s5_93.tif,DOC_093,93,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9847020364096746,0.0774985778913328,-6.358723174014436,45.08104360693685,0.5823287846085663,0.0671424865722656
SMP_0895,s5_94.tif,DOC_094,94,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9879270144584738,0.0599011725162503,-5.91004872644748,37.42806823938189,0.5589273327862614,0.0687828063964843
SMP_0896,s5_95.tif,DOC_095,95,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.982041327583274,0.0883202243791269,-5.5516522590286055,31.633209244286085,0.5630254810826848,0.0650672912597656
SMP_0897,s5_96.tif,DOC_096,96,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9824110598412188,0.0726470141724597,-5.037552711760757,28.02157736773958,0.7253330834502582,0.0789794921875
SMP_0898,s5_97.tif,DOC_097,97,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.965548868872159,0.0878162483953503,-2.9535234835442927,8.946175035339452,1.5072741465289723,0.212799072265625
SMP_0899,s5_98.tif,DOC_098,98,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9837081308975564,0.078853011371324,-6.864237517109296,54.13190355962237,0.7055676089200345,0.0697784423828125
SMP_0900,s5_99.tif,DOC_099,99,Official,Official_150DPI,150,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,6374.0791015625,0.9859957421732422,0.0721995468482956,-6.708457409627222,51.01738573117387,0.6018324565724473,0.06201171875
SMP_0901,s5_1.tif,DOC_001,1,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9719956472769204,0.1038762634588133,-4.192464880477236,17.630666628836426,0.92314620561045,0.129669189453125
SMP_0902,s5_10.tif,DOC_010,10,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9712240704838035,0.1051348404732053,-4.04762900516973,15.943722468046996,0.8646829620729954,0.0966529846191406
SMP_0903,s5_100.tif,DOC_100,100,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9877912681498268,0.0559374905552219,-5.752082484266797,37.76268875845887,0.609890372261497,0.0658531188964843
SMP_0904,s5_11.tif,DOC_011,11,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9747696352662252,0.0860678207981958,-4.330533939282857,21.335168123482816,1.041580228967919,0.1321563720703125
SMP_0905,s5_12.tif,DOC_012,12,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9881189077885564,0.0586500898379908,-7.184192432485307,60.19947388803119,0.8818896917958918,0.0543899536132812
SMP_0906,s5_13.tif,DOC_013,13,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9809577919510762,0.0761033843908673,-5.019102003330004,28.44746100771509,0.7912832048166879,0.1071434020996093
SMP_0907,s5_14.tif,DOC_014,14,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9796210714080724,0.0802508641432773,-4.688889033566418,23.309628807810185,0.8293413731871562,0.112396240234375
SMP_0908,s5_15.tif,DOC_015,15,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9789108413597444,0.0832858994178293,-4.830697817386322,24.816548695161963,0.895687003719183,0.1028823852539062
SMP_0909,s5_16.tif,DOC_016,16,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9765562963773894,0.080357438128706,-4.121696939595865,17.8643373922017,1.040113442861044,0.1187248229980468
SMP_0910,s5_17.tif,DOC_017,17,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9832883238116404,0.0643875093230187,-5.290963057813872,34.45999172813995,0.8927733959113029,0.1016426086425781
SMP_0911,s5_18.tif,DOC_018,18,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9929724872992844,0.0481776485135602,-8.82065338865946,87.27026930863536,0.3562800180330991,0.0371208190917968
SMP_0912,s5_19.tif,DOC_019,19,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.983190856795696,0.0765790288180618,-5.551931204726362,33.87785655288934,0.6608158338744737,0.0832901000976562
SMP_0913,s5_2.tif,DOC_002,2,Official,Official_300DPI,300,Canon9000-2,Canon,CanoScan 9000F Mark II,Unit_2,Canon_CanoScan9000FMarkII_Unit_2,TIFF,Grayscale_512x512,untampered,0,512,512,1.0,25495.0712890625,0.9594769789734964,0.0987097717857823,-2.901854102716385,8.68045450750551,1.6194215327762491,0.2004432678222656
